"","returns","lead_returns","ENV_NLP","SOC_NLP","GOV_NLP","ENV_Survey","SOC_Survey","GOV_Survey","Credit_Rating","Size"
"1",0.00184444907997091,0.00255569731364808,0,0,0,140.8,65,109,22.5142857142857,822893
"2",0.00255569731364808,0.0118633854258184,0,0,0,140.8,65,109,22.6714285714286,825947
"3",0.0118633854258184,0.000526015757786991,0,0.2,0.166666666666667,140.8,65,109,22.6714285714286,825947
"4",0.000526015757786991,0.00322790782882004,0.222222222222222,0.234042553191489,0.484848484848485,140.8,65,109,22.6714285714286,452274
"5",0.00322790782882004,0.00762286961951031,0.2,0.285714285714286,0.428571428571429,140.8,65,109,22.6714285714286,521834
"6",0.00762286961951031,0.00509217164526432,0,0.0476190476190476,0.105263157894737,140.8,65,109,22.6714285714286,429955
"7",0.00509217164526432,-0.000333134039069649,0.166666666666667,0.461538461538462,0.19047619047619,140.8,65,109,23,433782
"8",-0.000333134039069649,0.00980237653698379,0,0,0,140.8,65,109,23,352575
"9",0.00980237653698379,0.00115367426635854,0,0,0.194444444444444,140.8,65,109,23,308472
"10",0.00115367426635854,0.0122396578638398,0,0.161290322580645,0.164383561643836,140.8,65,109,23,285602
"11",0.0122396578638398,0.00854460449535677,0,0.666666666666667,0.314285714285714,140.8,65,109,23,422298
"12",0.00854460449535677,-0.000464152599298051,0,0,0,140.8,65,109,23,442094
"13",-0.000464152599298051,0.00216024662809067,0,0,0,148.6,113,94,23,516618
"14",0.00216024662809067,0.00580986390728067,0.304347826086957,0.504587155963303,0.384615384615385,148.6,113,94,23,558102
"15",0.00580986390728067,0.000110422345839967,0.214285714285714,0.292682926829268,0.323943661971831,148.6,113,94,23,574272
"16",0.000110422345839967,0.00356288730689963,0.210526315789474,0.202380952380952,0.105263157894737,148.6,113,94,23,553950
"17",0.00356288730689963,0.00776501148566033,0,0,0,148.6,113,94,23,529505
"18",0.00776501148566033,0.00314111942413359,0,0,0,148.6,113,94,23,541678
"19",0.00314111942413359,-0.000721953196178793,0,0.181818181818182,0.0416666666666667,148.6,113,94,23,587610
"20",-0.000721953196178793,0.00409441480778783,0,0,0,148.6,113,94,23,775246
"21",0.00409441480778783,-0.00125910879935626,0,0.0446428571428571,0.0631578947368421,148.6,113,94,23,729947
"22",-0.00125910879935626,0.0030816115625899,0,0,0,148.6,113,94,23,718413
"23",0.0030816115625899,0.00582266388296049,0.0465116279069767,0.0676691729323308,0.186440677966102,148.6,113,94,23,709760
"24",0.00582266388296049,0.000689511798362408,0,0.0892857142857143,0.169811320754717,148.6,113,94,23,705402
"25",0.000689511798362408,0.000819927450495861,0,0,0,124,119,96,23,738634
"26",0.000819927450495861,0.0053803173826561,0.173913043478261,0.254901960784314,0.262295081967213,124,119,96,23,733272
"27",0.0053803173826561,0.00107123595808289,0,0.0625,0,124,119,96,23,717129
"28",0.00107123595808289,0.000607030092915073,0.1015625,0.126262626262626,0.210526315789474,124,119,96,23,619855
"29",0.000607030092915073,0.00585456403264317,0.4,0.451612903225806,0.358974358974359,124,119,96,23,570604
"30",0.00585456403264317,0.000784352138366917,0,0.4,0.2,124,119,96,23,609537
"31",0.000784352138366917,0.000445442646908101,0,0.421052631578947,0.428571428571429,124,119,96,23,593511
"32",0.000445442646908101,0.00579000703626575,1,0.666666666666667,0.6,124,119,96,23,599067
